,Timestamp,SourceIPOuter,DestinationIPOuter,SourceIPInner,DestinationIPInner,PacketSize,SeqNum,location,type,delay,IAT
0,1738424470.908278,,,10.45.0.53,10.45.0.1,84,1,ue,request,,
1,1738424470.9289649,,,10.45.0.1,10.45.0.53,84,1,ue,response,,
2,1738424470.9218695,,,10.45.0.53,10.45.0.1,84,2,ue,request,,0.013591527938842773
3,1738424470.9485164,,,10.45.0.1,10.45.0.53,84,2,ue,response,,0.019551515579223633
4,1738424470.939064,,,10.45.0.53,10.45.0.1,84,3,ue,request,,0.017194509506225586
5,1738424470.9534748,,,10.45.0.1,10.45.0.53,84,3,ue,response,,0.004958391189575195
6,1738424470.953528,,,10.45.0.53,10.45.0.1,84,4,ue,request,,0.01446390151977539
7,1738424470.9689136,,,10.45.0.1,10.45.0.53,84,4,ue,response,,0.01543879508972168
8,1738424470.9689345,,,10.45.0.53,10.45.0.1,84,5,ue,request,,0.015406608581542969
9,1738424470.9889295,,,10.45.0.1,10.45.0.53,84,5,ue,response,,0.020015954971313477
10,1738424470.981869,,,10.45.0.53,10.45.0.1,84,6,ue,request,,0.012934446334838867
11,1738424471.0085127,,,10.45.0.1,10.45.0.53,84,6,ue,response,,0.01958322525024414
12,1738424470.9990368,,,10.45.0.53,10.45.0.1,84,7,ue,request,,0.01716780662536621
13,1738424471.0134652,,,10.45.0.1,10.45.0.53,84,7,ue,response,,0.004952430725097656
14,1738424471.0134869,,,10.45.0.53,10.45.0.1,84,8,ue,request,,0.0144500732421875
15,1738424471.0289488,,,10.45.0.1,10.45.0.53,84,8,ue,response,,0.015483617782592773
16,1738424471.0258584,,,10.45.0.53,10.45.0.1,84,9,ue,request,,0.012371540069580078
17,1738424471.048521,,,10.45.0.1,10.45.0.53,84,9,ue,response,,0.01957225799560547
18,1738424471.039056,,,10.45.0.53,10.45.0.1,84,10,ue,request,,0.013197660446166992
19,1738424471.053475,,,10.45.0.1,10.45.0.53,84,10,ue,response,,0.004953861236572266
20,1738424471.0535254,,,10.45.0.53,10.45.0.1,84,11,ue,request,,0.014469385147094727
21,1738424471.06895,,,10.45.0.1,10.45.0.53,84,11,ue,response,,0.015475034713745117
22,1738424471.0689695,,,10.45.0.53,10.45.0.1,84,12,ue,request,,0.015444040298461914
23,1738424471.0889692,,,10.45.0.1,10.45.0.53,84,12,ue,response,,0.0200192928314209
24,1738424471.0818586,,,10.45.0.53,10.45.0.1,84,13,ue,request,,0.01288914680480957
25,1738424471.1085243,,,10.45.0.1,10.45.0.53,84,13,ue,response,,0.019555091857910156
26,1738424471.0990665,,,10.45.0.53,10.45.0.1,84,14,ue,request,,0.017207860946655273
27,1738424471.113469,,,10.45.0.1,10.45.0.53,84,14,ue,response,,0.004944562911987305
28,1738424471.1134872,,,10.45.0.53,10.45.0.1,84,15,ue,request,,0.014420747756958008
29,1738424471.1289916,,,10.45.0.1,10.45.0.53,84,15,ue,response,,0.01552271842956543
30,1738424471.125854,,,10.45.0.53,10.45.0.1,84,16,ue,request,,0.012366771697998047
31,1738424471.148521,,,10.45.0.1,10.45.0.53,84,16,ue,response,,0.019529342651367188
32,1738424471.139086,,,10.45.0.53,10.45.0.1,84,17,ue,request,,0.013231992721557617
33,1738424471.153469,,,10.45.0.1,10.45.0.53,84,17,ue,response,,0.004948139190673828
34,1738424471.1535194,,,10.45.0.53,10.45.0.1,84,18,ue,request,,0.01443338394165039
35,1738424471.169002,,,10.45.0.1,10.45.0.53,84,18,ue,response,,0.015532970428466797
36,1738424471.1658401,,,10.45.0.53,10.45.0.1,84,19,ue,request,,0.012320756912231445
37,1738424471.188519,,,10.45.0.1,10.45.0.53,84,19,ue,response,,0.019516944885253906
38,1738424471.17912,,,10.45.0.53,10.45.0.1,84,20,ue,request,,0.013279914855957031
39,1738424471.1934743,,,10.45.0.1,10.45.0.53,84,20,ue,response,,0.004955291748046875
40,1738424471.1935196,,,10.45.0.53,10.45.0.1,84,21,ue,request,,0.014399528503417969
41,1738424471.2090144,,,10.45.0.1,10.45.0.53,84,21,ue,response,,0.015540122985839844
42,1738424471.2058623,,,10.45.0.53,10.45.0.1,84,22,ue,request,,0.012342691421508789
43,1738424471.2285285,,,10.45.0.1,10.45.0.53,84,22,ue,response,,0.019514083862304688
44,1738424471.219103,,,10.45.0.53,10.45.0.1,84,23,ue,request,,0.013240814208984375
45,1738424471.2334704,,,10.45.0.1,10.45.0.53,84,23,ue,response,,0.0049419403076171875
46,1738424471.2334962,,,10.45.0.53,10.45.0.1,84,24,ue,request,,0.014393091201782227
47,1738424471.2485352,,,10.45.0.1,10.45.0.53,84,24,ue,response,,0.015064716339111328
48,1738424471.245856,,,10.45.0.53,10.45.0.1,84,25,ue,request,,0.012359857559204102
49,1738424471.2685356,,,10.45.0.1,10.45.0.53,84,25,ue,response,,0.020000457763671875
50,1738424471.25863,,,10.45.0.53,10.45.0.1,84,26,ue,request,,0.012773990631103516
51,1738424471.2734756,,,10.45.0.1,10.45.0.53,84,26,ue,response,,0.004940032958984375
52,1738424471.2735152,,,10.45.0.53,10.45.0.1,84,27,ue,request,,0.014885187149047852
53,1738424471.2885606,,,10.45.0.1,10.45.0.53,84,27,ue,response,,0.015084981918334961
54,1738424471.285839,,,10.45.0.53,10.45.0.1,84,28,ue,request,,0.012323856353759766
55,1738424471.3085244,,,10.45.0.1,10.45.0.53,84,28,ue,response,,0.019963741302490234
56,1738424471.2986836,,,10.45.0.53,10.45.0.1,84,29,ue,request,,0.012844562530517578
57,1738424471.3134818,,,10.45.0.1,10.45.0.53,84,29,ue,response,,0.004957437515258789
58,1738424471.3135293,,,10.45.0.53,10.45.0.1,84,30,ue,request,,0.014845609664916992
59,1738424471.3285675,,,10.45.0.1,10.45.0.53,84,30,ue,response,,0.015085697174072266
60,1738424471.3258572,,,10.45.0.53,10.45.0.1,84,31,ue,request,,0.012327909469604492
61,1738424471.3485196,,,10.45.0.1,10.45.0.53,84,31,ue,response,,0.019952058792114258
62,1738424471.3386407,,,10.45.0.53,10.45.0.1,84,32,ue,request,,0.012783527374267578
63,1738424471.3534663,,,10.45.0.1,10.45.0.53,84,32,ue,response,,0.004946708679199219
64,1738424471.3534853,,,10.45.0.53,10.45.0.1,84,33,ue,request,,0.014844655990600586
65,1738424471.3685837,,,10.45.0.1,10.45.0.53,84,33,ue,response,,0.015117406845092773
66,1738424471.365857,,,10.45.0.53,10.45.0.1,84,34,ue,request,,0.012371540069580078
67,1738424471.3885198,,,10.45.0.1,10.45.0.53,84,34,ue,response,,0.019936084747314453
68,1738424471.3786907,,,10.45.0.53,10.45.0.1,84,35,ue,request,,0.012833833694458008
69,1738424471.3934765,,,10.45.0.1,10.45.0.53,84,35,ue,response,,0.004956722259521484
70,1738424471.393535,,,10.45.0.53,10.45.0.1,84,36,ue,request,,0.014844179153442383
71,1738424471.4085984,,,10.45.0.1,10.45.0.53,84,36,ue,response,,0.015121936798095703
72,1738424471.4058595,,,10.45.0.53,10.45.0.1,84,37,ue,request,,0.01232457160949707
73,1738424471.4285176,,,10.45.0.1,10.45.0.53,84,37,ue,response,,0.019919157028198242
74,1738424471.4186854,,,10.45.0.53,10.45.0.1,84,38,ue,request,,0.012825965881347656
75,1738424471.4334755,,,10.45.0.1,10.45.0.53,84,38,ue,response,,0.004957914352416992
76,1738424471.4335232,,,10.45.0.53,10.45.0.1,84,39,ue,request,,0.01483774185180664
77,1738424471.4486144,,,10.45.0.1,10.45.0.53,84,39,ue,response,,0.015138864517211914
78,1738424471.4458623,,,10.45.0.53,10.45.0.1,84,40,ue,request,,0.012339115142822266
79,1738424471.4685235,,,10.45.0.1,10.45.0.53,84,40,ue,response,,0.019909143447875977
80,1738424471.458711,,,10.45.0.53,10.45.0.1,84,41,ue,request,,0.012848615646362305
81,1738424471.4734752,,,10.45.0.1,10.45.0.53,84,41,ue,response,,0.0049517154693603516
82,1738424471.4735122,,,10.45.0.53,10.45.0.1,84,42,ue,request,,0.014801263809204102
83,1738424471.488626,,,10.45.0.1,10.45.0.53,84,42,ue,response,,0.015150785446166992
84,1738424471.485862,,,10.45.0.53,10.45.0.1,84,43,ue,request,,0.012349843978881836
85,1738424471.5085237,,,10.45.0.1,10.45.0.53,84,43,ue,response,,0.0198976993560791
86,1738424471.498721,,,10.45.0.53,10.45.0.1,84,44,ue,request,,0.012858867645263672
87,1738424471.5134716,,,10.45.0.1,10.45.0.53,84,44,ue,response,,0.0049479007720947266
