,Timestamp,SourceIPOuter,DestinationIPOuter,SourceIPInner,DestinationIPInner,PacketSize,SeqNum,location,type,delay,IAT
97,1738424471.582066,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,49,gnb,response,,0.01992321014404297
98,1738424471.581432,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,50,gnb,request,,1.3589859008789062e-05
99,1738424471.5820837,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,50,gnb,response,,1.7642974853515625e-05
100,1738424471.6014924,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,51,gnb,request,,0.020060300827026367
101,1738424471.6021059,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,51,gnb,response,,0.020022153854370117
102,1738424471.6213925,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,52,gnb,request,,0.019900083541870117
103,1738424471.6220012,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,52,gnb,response,,0.019895315170288086
104,1738424471.6413512,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,53,gnb,request,,0.0199587345123291
105,1738424471.642016,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,53,gnb,response,,0.02001476287841797
106,1738424471.6413622,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,54,gnb,request,,1.0967254638671875e-05
107,1738424471.6420338,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,54,gnb,response,,1.7881393432617188e-05
108,1738424471.6614072,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,55,gnb,request,,0.020045042037963867
109,1738424471.662001,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,55,gnb,response,,0.019967079162597656
110,1738424471.6814165,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,56,gnb,request,,0.020009279251098633
111,1738424471.682165,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,56,gnb,response,,0.020164012908935547
112,1738424471.6814337,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,57,gnb,request,,1.71661376953125e-05
113,1738424471.6821835,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,57,gnb,response,,1.8596649169921875e-05
114,1738424471.701522,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,58,gnb,request,,0.02008843421936035
115,1738424471.7020464,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,58,gnb,response,,0.019862890243530273
116,1738424471.721366,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,59,gnb,request,,0.01984381675720215
117,1738424471.721884,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,59,gnb,response,,0.019837617874145508
118,1738424471.7413492,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,60,gnb,request,,0.019983291625976562
119,1738424471.7423177,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,60,gnb,response,,0.020433664321899414
120,1738424471.7413597,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,61,gnb,request,,1.049041748046875e-05
121,1738424471.7423284,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,61,gnb,response,,1.0728836059570312e-05
122,1738424471.7614417,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,62,gnb,request,,0.02008199691772461
123,1738424471.761737,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,62,gnb,response,,0.019408702850341797
124,1738424471.7813716,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,63,gnb,request,,0.019929885864257812
125,1738424471.7821784,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,63,gnb,response,,0.020441293716430664
126,1738424471.7813847,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,64,gnb,request,,1.3113021850585938e-05
127,1738424471.7821786,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,64,gnb,response,,2.384185791015625e-07
128,1738424471.8014998,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,65,gnb,request,,0.020115137100219727
129,1738424471.8021832,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,65,gnb,response,,0.0200045108795166
130,1738424471.8213792,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,66,gnb,request,,0.01987934112548828
131,1738424471.82198,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,66,gnb,response,,0.01979684829711914
132,1738424471.8414931,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,67,gnb,request,,0.02011394500732422
133,1738424471.8422785,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,67,gnb,response,,0.020298480987548828
134,1738424471.841508,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,68,gnb,request,,1.4781951904296875e-05
135,1738424471.8423097,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,68,gnb,response,,3.123283386230469e-05
136,1738424471.861338,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,69,gnb,request,,0.019829988479614258
137,1738424471.8619208,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,69,gnb,response,,0.019611120223999023
138,1738424471.8812084,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,70,gnb,request,,0.019870519638061523
139,1738424471.8818312,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,70,gnb,response,,0.019910335540771484
140,1738424471.881216,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,71,gnb,request,,7.62939453125e-06
141,1738424471.8818464,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,71,gnb,response,,1.52587890625e-05
142,1738424471.901462,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,72,gnb,request,,0.020246028900146484
143,1738424471.9020565,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,72,gnb,response,,0.02021002769470215
144,1738424471.921395,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,73,gnb,request,,0.019932985305786133
145,1738424471.921631,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,73,gnb,response,,0.019574642181396484
146,1738424471.9214125,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,74,gnb,request,,1.7404556274414062e-05
147,1738424471.9216316,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,74,gnb,response,,4.76837158203125e-07
148,1738424471.9414644,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,75,gnb,request,,0.020051956176757812
149,1738424471.9420729,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,75,gnb,response,,0.020441293716430664
150,1738424471.9614701,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,76,gnb,request,,0.02000570297241211
151,1738424471.962093,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,76,gnb,response,,0.020020246505737305
152,1738424471.961485,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,77,gnb,request,,1.4781951904296875e-05
153,1738424471.9621208,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,77,gnb,response,,2.765655517578125e-05
154,1738424471.981194,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,78,gnb,request,,0.019709110260009766
155,1738424471.9817832,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,78,gnb,response,,0.01966238021850586
156,1738424472.001249,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,79,gnb,request,,0.020055055618286133
157,1738424472.001555,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,79,gnb,response,,0.019771814346313477
158,1738424472.021399,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,80,gnb,request,,0.020149946212768555
159,1738424472.022015,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,80,gnb,response,,0.020460128784179688
160,1738424472.0214107,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,81,gnb,request,,1.1682510375976562e-05
161,1738424472.0220358,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,81,gnb,response,,2.0742416381835938e-05
162,1738424472.0414715,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,82,gnb,request,,0.02006077766418457
163,1738424472.042055,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,82,gnb,response,,0.020019054412841797
164,1738424472.061246,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,83,gnb,request,,0.019774436950683594
165,1738424472.0618825,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,83,gnb,response,,0.019827604293823242
166,1738424472.061252,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,84,gnb,request,,6.198883056640625e-06
167,1738424472.0618825,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,84,gnb,response,,0.0
168,1738424472.0811896,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,85,gnb,request,,0.019937515258789062
169,1738424472.0817676,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,85,gnb,response,,0.01988506317138672
170,1738424472.1014028,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,86,gnb,request,,0.02021312713623047
171,1738424472.1019757,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,86,gnb,response,,0.020208120346069336
172,1738424472.1213317,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,87,gnb,request,,0.019928932189941406
173,1738424472.121934,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,87,gnb,response,,0.0199582576751709
174,1738424472.1213496,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,88,gnb,request,,1.7881393432617188e-05
175,1738424472.1219544,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,88,gnb,response,,2.0503997802734375e-05
176,1738424472.14143,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,89,gnb,request,,0.0200803279876709
177,1738424472.1419687,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,89,gnb,response,,0.020014286041259766
178,1738424472.1614504,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,90,gnb,request,,0.020020484924316406
179,1738424472.1620853,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,90,gnb,response,,0.020116567611694336
180,1738424472.1614664,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,91,gnb,request,,1.5974044799804688e-05
181,1738424472.1621025,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,91,gnb,response,,1.71661376953125e-05
182,1738424472.1814952,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,92,gnb,request,,0.02002882957458496
183,1738424472.1820984,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,92,gnb,response,,0.019995927810668945
184,1738424472.2014043,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,93,gnb,request,,0.019909143447875977
185,1738424472.2020237,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,93,gnb,response,,0.019925355911254883
186,1738424472.2014177,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,94,gnb,request,,1.33514404296875e-05
187,1738424472.2020411,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,94,gnb,response,,1.7404556274414062e-05
188,1738424472.2213476,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,95,gnb,request,,0.019929885864257812
189,1738424472.2218688,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,95,gnb,response,,0.019827604293823242
190,1738424472.2414234,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,96,gnb,request,,0.02007579803466797
191,1738424472.2422097,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,96,gnb,response,,0.020340919494628906
192,1738424472.2414389,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,97,gnb,request,,1.5497207641601562e-05
193,1738424472.2422276,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,97,gnb,response,,1.7881393432617188e-05
194,1738424472.2613645,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,98,gnb,request,,0.019925594329833984
195,1738424472.2619634,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,98,gnb,response,,0.01973581314086914
196,1738424472.2814577,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,99,gnb,request,,0.020093202590942383
197,1738424472.2820864,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,99,gnb,response,,0.020123004913330078
198,1738424472.2814713,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,100,gnb,request,,1.3589859008789062e-05
199,1738424472.2821107,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,100,gnb,response,,2.4318695068359375e-05
200,1738424472.301252,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,101,gnb,request,,0.019780635833740234
201,1738424472.3018363,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,101,gnb,response,,0.019725561141967773
202,1738424472.321388,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,102,gnb,request,,0.020136117935180664
203,1738424472.3220065,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,102,gnb,response,,0.020170211791992188
204,1738424472.321401,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,103,gnb,request,,1.2874603271484375e-05
205,1738424472.3220234,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,103,gnb,response,,1.6927719116210938e-05
206,1738424472.3414178,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,104,gnb,request,,0.020016908645629883
207,1738424472.342272,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,104,gnb,response,,0.0202486515045166
208,1738424472.361358,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,105,gnb,request,,0.01994013786315918
209,1738424472.3619905,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,105,gnb,response,,0.019718408584594727
210,1738424472.3613708,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,106,gnb,request,,1.2874603271484375e-05
211,1738424472.3619907,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,106,gnb,response,,2.384185791015625e-07
212,1738424472.3812993,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,107,gnb,request,,0.019928455352783203
213,1738424472.3818896,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,107,gnb,response,,0.01989889144897461
214,1738424472.4012575,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,108,gnb,request,,0.0199582576751709
215,1738424472.4018788,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,108,gnb,response,,0.0199892520904541
216,1738424472.4012632,172.16.32.50,172.16.32.51,10.45.0.53,10.45.0.1,142,109,gnb,request,,5.7220458984375e-06
217,1738424472.4018953,172.16.32.51,172.16.32.50,10.45.0.1,10.45.0.53,142,109,gnb,response,,1.6450881958007812e-05
