,Timestamp,SourceIPOuter,DestinationIPOuter,SourceIPInner,DestinationIPInner,PacketSize,SeqNum,location,type,delay,IAT
86,1738425724.0352292,,,10.45.0.60,10.45.0.1,84,44,ue,request,,0.01000070571899414
87,1738425724.0556414,,,10.45.0.1,10.45.0.60,84,44,ue,response,,0.02050614356994629
88,1738425724.0498385,,,10.45.0.60,10.45.0.1,84,45,ue,request,,0.014609336853027344
89,1738425724.075162,,,10.45.0.1,10.45.0.60,84,45,ue,response,,0.01952052116394043
90,1738425724.0657203,,,10.45.0.60,10.45.0.1,84,46,ue,request,,0.015881776809692383
91,1738425724.0751626,,,10.45.0.1,10.45.0.60,84,46,ue,response,,7.152557373046875e-07
92,1738425724.075727,,,10.45.0.60,10.45.0.1,84,47,ue,request,,0.01000666618347168
93,1738425724.095163,,,10.45.0.1,10.45.0.60,84,47,ue,response,,0.020000457763671875
94,1738425724.089858,,,10.45.0.60,10.45.0.1,84,48,ue,request,,0.01413106918334961
95,1738425724.11567,,,10.45.0.1,10.45.0.60,84,48,ue,response,,0.020506858825683594
96,1738425724.1052616,,,10.45.0.60,10.45.0.1,84,49,ue,request,,0.015403509140014648
97,1738425724.1156704,,,10.45.0.1,10.45.0.60,84,49,ue,response,,4.76837158203125e-07
98,1738425724.1157033,,,10.45.0.60,10.45.0.1,84,50,ue,request,,0.010441780090332031
99,1738425724.135672,,,10.45.0.1,10.45.0.60,84,50,ue,response,,0.020001649856567383
100,1738425724.1298409,,,10.45.0.60,10.45.0.1,84,51,ue,request,,0.014137506484985352
101,1738425724.1551983,,,10.45.0.1,10.45.0.60,84,51,ue,response,,0.019526243209838867
102,1738425724.145755,,,10.45.0.60,10.45.0.1,84,52,ue,request,,0.015914201736450195
103,1738425724.1551993,,,10.45.0.1,10.45.0.60,84,52,ue,response,,9.5367431640625e-07
104,1738425724.155766,,,10.45.0.60,10.45.0.1,84,53,ue,request,,0.010010957717895508
105,1738425724.1751976,,,10.45.0.1,10.45.0.60,84,53,ue,response,,0.01999831199645996
106,1738425724.1738744,,,10.45.0.60,10.45.0.1,84,54,ue,request,,0.018108367919921875
107,1738425724.1957004,,,10.45.0.1,10.45.0.60,84,54,ue,response,,0.020502805709838867
108,1738425724.1852932,,,10.45.0.60,10.45.0.1,84,55,ue,request,,0.011418819427490234
109,1738425724.195701,,,10.45.0.1,10.45.0.60,84,55,ue,response,,4.76837158203125e-07
110,1738425724.1957357,,,10.45.0.60,10.45.0.1,84,56,ue,request,,0.010442495346069336
111,1738425724.2157066,,,10.45.0.1,10.45.0.60,84,56,ue,response,,0.02000570297241211
112,1738425724.2098389,,,10.45.0.60,10.45.0.1,84,57,ue,request,,0.014103174209594727
113,1738425724.2352283,,,10.45.0.1,10.45.0.60,84,57,ue,response,,0.019521713256835938
114,1738425724.225783,,,10.45.0.60,10.45.0.1,84,58,ue,request,,0.015944242477416992
